iter	Passed	Remaining
16759	485283	93813
16760	485328	93787
16761	485379	93763
16762	485431	93738
16763	485481	93713
16764	485528	93688
16765	485578	93663
16766	485640	93640
16767	485689	93615
16768	485728	93588
16769	485777	93563
16770	485814	93536
16771	485863	93511
16772	485916	93486
16773	485969	93462
16774	486170	93466
16775	486244	93446
16776	486323	93426
16777	486419	93410
16778	486543	93399
16779	486617	93379
16780	486676	93356
16781	486742	93334
16782	486817	93314
16783	486937	93302
16784	487025	93284
16785	487095	93263
16786	487159	93241
16787	487339	93241
16788	487417	93221
16789	487510	93204
16790	487565	93180
16791	487639	93160
16792	487709	93139
16793	487784	93118
16794	487845	93095
16795	487896	93071
16796	487951	93046
16797	488016	93024
16798	488068	93000
16799	488129	92977
16800	488215	92958
16801	488298	92939
16802	488381	92921
16803	488458	92901
16804	488533	92880
16805	488585	92856
16806	488645	92833
16807	488709	92810
16808	488777	92789
16809	488827	92763
16810	488861	92735
16811	488905	92709
16812	488950	92683
16813	488987	92655
16814	489033	92629
16815	489080	92604
16816	489124	92578
16817	489172	92552
16818	489209	92524
16819	489271	92501
16820	489312	92475
16821	489358	92449
16822	489404	92423
16823	489450	92397
16824	489494	92371
16825	489541	92345
16826	489583	92318
16827	489630	92293
16828	489679	92267
16829	489728	92242
16830	489772	92216
16831	489815	92189
16832	489864	92164
16833	489900	92136
16834	489946	92110
16835	489998	92085
16836	490041	92059
16837	490081	92032
16838	490123	92005
16839	490171	91979
16840	490219	91954
16841	490272	91929
16842	490349	91909
16843	490397	91884
16844	490445	91858
16845	490493	91832
16846	490536	91806
16847	490588	91781
16848	490634	91755
16849	490685	91730
16850	490732	91704
16851	490771	91677
16852	490821	91652
16853	490890	91630
16854	490942	91605
16855	490991	91580
16856	491041	91555
16857	491105	91532
16858	491153	91506
16859	491204	91481
16860	491258	91457
16861	491306	91431
16862	491354	91406
16863	491404	91380
16864	491452	91355
16865	491500	91329
16866	491551	91304
16867	491605	91279
16868	491652	91254
16869	491702	91228
16870	491752	91203
16871	491800	91177
16872	491853	91153
16873	491910	91129
16874	491969	91105
16875	492009	91078
16876	492057	91052
16877	492118	91029
16878	492173	91005
16879	492242	90983
16880	492281	90955
16881	492323	90929
16882	492371	90903
16883	492420	90877
16884	492473	90853
16885	492542	90831
16886	492583	90804
16887	492617	90776
16888	492663	90749
16889	492709	90723
16890	492746	90696
16891	492791	90669
16892	492842	90644
16893	492887	90618
16894	492931	90591
16895	492966	90563
16896	493007	90536
16897	493051	90510
16898	493101	90485
16899	493142	90458
16900	493188	90432
16901	493237	90406
16902	493280	90379
16903	493399	90367
16904	493475	90346
16905	493534	90322
16906	493609	90301
16907	493706	90285
16908	493783	90264
16909	493853	90242
16910	493906	90217
16911	493960	90193
16912	494034	90172
16913	494105	90150
16914	494199	90133
16915	494292	90115
16916	494357	90093
16917	494440	90073
16918	494505	90050
16919	494593	90032
16920	494664	90010
16921	494737	89989
16922	494812	89968
16923	494911	89951
16924	494966	89927
16925	495018	89902
16926	495087	89880
16927	495156	89858
16928	495218	89835
16929	495268	89809
16930	495341	89788
16931	495392	89762
16932	495451	89738
16933	495510	89715
16934	495683	89711
16935	495876	89712
16936	495947	89690
16937	495989	89663
16938	496030	89636
16939	496071	89609
16940	496114	89582
16941	496163	89556
16942	496199	89528
16943	496249	89502
16944	496430	89501
16945	496473	89474
16946	496521	89448
16947	496571	89422
16948	496619	89396
16949	496670	89371
16950	496722	89346
16951	496770	89320
16952	496821	89294
16953	496871	89269
16954	496919	89243
16955	496968	89217
16956	497019	89192
16957	497068	89166
16958	497117	89140
16959	497162	89113
16960	497200	89086
16961	497243	89059
16962	497286	89032
16963	497330	89005
16964	497367	88977
16965	497412	88951
16966	497457	88924
16967	497504	88898
16968	497552	88872
16969	497592	88845
16970	497676	88825
16971	497750	88804
16972	497811	88780
16973	497872	88757
16974	497943	88735
16975	497982	88707
16976	498028	88681
16977	498070	88654
16978	498118	88628
16979	498247	88616
16980	498277	88587
16981	498311	88558
16982	498347	88530
16983	498379	88501
16984	498413	88473
16985	498457	88446
16986	498492	88418
16987	498520	88388
16988	498544	88358
16989	498567	88327
16990	498593	88297
16991	498620	88268
16992	498645	88237
16993	498790	88228
16994	498908	88215
16995	498945	88187
16996	498987	88160
16997	499012	88130
16998	499037	88099
16999	499062	88069
17000	499088	88039
17001	499127	88012
17002	499164	87984
17003	499189	87954
17004	499223	87925
17005	499291	87903
17006	499340	87877
17007	499379	87849
17008	499419	87821
17009	499457	87794
17010	499495	87766
17011	499539	87739
17012	499586	87713
17013	499614	87683
17014	499646	87654
17015	499679	87626
17016	499717	87598
17017	499743	87568
17018	499832	87549
17019	499881	87523
17020	499918	87495
17021	499960	87468
17022	500004	87441
17023	500051	87415
17024	500087	87386
17025	500133	87360
17026	500177	87333
17027	500224	87307
17028	500272	87281
17029	500349	87260
17030	500409	87235
17031	500457	87209
17032	500505	87183
17033	500544	87156
17034	500587	87128
17035	500630	87101
17036	500679	87075
17037	500719	87048
17038	500759	87020
17039	500804	86994
17040	500840	86966
17041	500887	86939
17042	500932	86913
17043	500978	86886
17044	501023	86859
17045	501072	86833
17046	501147	86812
17047	501216	86789
17048	501266	86763
17049	501314	86737
17050	501364	86711
17051	501413	86685
17052	501452	86658
17053	501496	86631
17054	501540	86604
17055	501580	86576
17056	501616	86548
17057	501664	86522
17058	501704	86494
17059	501754	86468
17060	501790	86440
17061	501837	86414
17062	501883	86387
17063	501928	86360
17064	501963	86332
17065	502009	86305
17066	502053	86278
17067	502088	86250
17068	502130	86223
17069	502176	86196
17070	502223	86170
17071	502262	86142
17072	502307	86115
17073	502357	86089
17074	502395	86061
17075	502442	86035
17076	502487	86008
17077	502531	85981
17078	502581	85955
17079	502623	85928
17080	502664	85901
17081	502712	85874
17082	502759	85848
17083	502804	85821
17084	502846	85794
17085	502884	85766
17086	502931	85739
17087	502975	85713
17088	503020	85686
17089	503061	85658
17090	503102	85631
17091	503145	85604
17092	503182	85576
17093	503228	85549
17094	503275	85522
17095	503326	85497
17096	503368	85469
17097	503414	85443
17098	503450	85414
17099	503492	85387
17100	503538	85360
17101	503578	85333
17102	503622	85306
17103	503656	85277
17104	503697	85250
17105	503743	85223
17106	503787	85196
17107	503822	85168
17108	503865	85140
17109	503910	85114
17110	503946	85085
17111	503994	85059
17112	504058	85035
17113	504099	85008
17114	504141	84980
17115	504188	84954
17116	504234	84927
17117	504280	84901
17118	504317	84872
17119	504360	84845
17120	504406	84818
17121	504439	84790
17122	504481	84762
17123	504517	84734
17124	504561	84707
17125	504602	84679
17126	504638	84651
17127	504681	84624
17128	504717	84596
17129	504756	84568
17130	504796	84540
17131	504831	84511
17132	504875	84484
17133	504911	84456
17134	504947	84428
17135	504981	84399
17136	505027	84372
17137	505069	84345
17138	505103	84316
17139	505137	84287
17140	505302	84280
17141	505343	84253
17142	505382	84225
17143	505420	84197
17144	505453	84168
17145	505483	84139
17146	505523	84111
17147	505564	84083
17148	505599	84055
17149	505642	84027
17150	505686	84001
17151	505721	83972
17152	505764	83945
17153	505801	83916
17154	505842	83889
17155	505876	83860
17156	505912	83832
17157	505947	83803
17158	505986	83775
17159	506021	83747
17160	506061	83719
17161	506095	83690
17162	506133	83662
17163	506167	83633
17164	506207	83606
17165	506241	83577
17166	506285	83550
17167	506321	83521
17168	506361	83494
17169	506397	83465
17170	506435	83437
17171	506471	83409
17172	506510	83381
17173	506544	83352
17174	506582	83324
17175	506617	83295
17176	506656	83267
17177	506688	83238
17178	506726	83210
17179	506762	83182
17180	506795	83153
17181	506829	83124
17182	506862	83095
17183	506903	83068
17184	506936	83039
17185	506974	83010
17186	507008	82982
17187	507048	82954
17188	507084	82925
17189	507125	82898
17190	507161	82869
17191	507200	82842
17192	507233	82813
17193	507276	82785
17194	507310	82757
17195	507349	82728
17196	507382	82700
17197	507420	82672
17198	507455	82643
17199	507493	82615
17200	507522	82585
17201	507550	82555
17202	507583	82526
17203	507622	82498
17204	507654	82469
17205	507691	82441
17206	507724	82412
17207	507767	82385
17208	507830	82361
17209	507889	82336
17210	507923	82307
17211	507964	82280
17212	507998	82251
17213	508034	82222
17214	508070	82194
17215	508105	82165
17216	508136	82136
17217	508166	82107
17218	508200	82078
17219	508236	82049
17220	508266	82020
17221	508297	81991
17222	508335	81962
17223	508366	81933
17224	508406	81905
17225	508439	81876
17226	508469	81847
17227	508508	81819
17228	508544	81791
17229	508576	81761
17230	508609	81732
17231	508642	81703
17232	508673	81674
17233	508706	81645
17234	508740	81616
17235	508776	81588
17236	508806	81558
17237	508840	81530
17238	508869	81500
17239	508905	81472
17240	508944	81444
17241	508991	81417
17242	509035	81390
17243	509070	81361
17244	509102	81332
17245	509136	81303
17246	509170	81274
17247	509203	81245
17248	509234	81216
17249	509265	81187
17250	509298	81158
17251	509329	81128
17252	509358	81099
17253	509397	81071
17254	509430	81042
17255	509462	81013
17256	509494	80984
17257	509526	80955
17258	509556	80925
17259	509590	80896
17260	509622	80867
17261	509653	80838
17262	509680	80808
17263	509714	80779
17264	509745	80750
17265	509776	80720
17266	509804	80691
17267	509838	80662
17268	509863	80632
17269	509894	80602
17270	509926	80573
17271	509957	80544
17272	509986	80514
17273	510019	80485
17274	510047	80456
17275	510080	80427
17276	510112	80398
17277	510141	80368
17278	510170	80338
17279	510198	80309
17280	510229	80279
17281	510261	80250
17282	510290	80220
17283	510322	80191
17284	510350	80162
17285	510378	80132
17286	510411	80103
17287	510439	80073
17288	510469	80044
17289	510497	80014
17290	510527	79984
17291	510560	79955
17292	510588	79926
17293	510624	79897
17294	510654	79868
17295	510684	79838
17296	510713	79809
17297	510744	79779
17298	510771	79749
17299	510796	79719
17300	510826	79690
17301	510857	79660
17302	510885	79631
17303	510915	79601
17304	510947	79572
17305	510976	79542
17306	511006	79513
17307	511033	79483
17308	511058	79453
17309	511089	79424
17310	511117	79394
17311	511147	79364
17312	511175	79335
17313	511207	79305
17314	511237	79276
17315	511265	79246
17316	511293	79216
17317	511321	79187
17318	511352	79157
17319	511382	79128
17320	511412	79098
17321	511442	79069
17322	511469	79039
17323	511500	79010
17324	511533	78981
17325	511562	78951
17326	511593	78922
17327	511625	78893
17328	511654	78863
17329	511686	78834
17330	511716	78805
17331	511747	78775
17332	511787	78747
17333	511819	78718
17334	511854	78690
17335	511881	78660
17336	511909	78630
17337	511940	78601
17338	511968	78571
17339	511997	78541
17340	512027	78512
17341	512056	78482
17342	512085	78453
17343	512115	78423
17344	512147	78394
17345	512177	78364
17346	512206	78335
17347	512237	78306
17348	512267	78276
17349	512292	78246
17350	512323	78217
17351	512352	78187
17352	512383	78158
17353	512411	78128
17354	512441	78098
17355	512471	78069
17356	512504	78040
17357	512536	78011
17358	512570	77982
17359	512603	77953
17360	512633	77924
17361	512666	77895
17362	512699	77866
17363	512729	77836
17364	512757	77806
17365	512787	77777
17366	512822	77748
17367	512852	77719
17368	512882	77689
17369	512917	77661
17370	512949	77631
17371	512978	77602
17372	513006	77572
17373	513038	77543
17374	513068	77513
17375	513099	77484
17376	513130	77455
17377	513166	77426
17378	513197	77397
17379	513230	77368
17380	513263	77339
17381	513290	77309
17382	513320	77280
17383	513344	77249
17384	513376	77220
17385	513403	77190
17386	513433	77161
17387	513465	77131
17388	513496	77102
17389	513531	77073
17390	513564	77044
17391	513594	77015
17392	513624	76986
17393	513659	76957
17394	513690	76928
17395	513721	76898
17396	513757	76870
17397	513787	76840
17398	513820	76811
17399	513862	76784
17400	513913	76757
17401	513960	76730
17402	513991	76701
17403	514020	76671
17404	514047	76641
17405	514078	76612
17406	514109	76583
17407	514138	76553
17408	514171	76524
17409	514205	76495
17410	514253	76469
17411	514323	76445
17412	514355	76416
17413	514512	76405
17414	514546	76376
17415	514574	76347
17416	514607	76317
17417	514636	76288
17418	514666	76258
17419	514695	76229
17420	514726	76199
17421	514754	76170
17422	514783	76140
17423	514815	76111
17424	514847	76082
17425	514874	76052
17426	514901	76022
17427	514932	75993
17428	514968	75964
17429	515002	75935
17430	515036	75906
17431	515067	75877
17432	515099	75848
17433	515126	75818
17434	515154	75788
17435	515186	75759
17436	515218	75730
17437	515245	75700
17438	515279	75671
17439	515309	75641
17440	515338	75612
17441	515368	75582
17442	515400	75553
17443	515428	75523
17444	515458	75494
17445	515487	75464
17446	515518	75435
17447	515552	75406
17448	515586	75377
17449	515618	75348
17450	515664	75321
17451	515698	75292
17452	515730	75263
17453	515766	75234
17454	515797	75205
17455	515835	75176
17456	515866	75147
17457	515895	75117
17458	515924	75088
17459	515954	75058
17460	515991	75030
17461	516019	75000
17462	516051	74971
17463	516082	74941
17464	516126	74914
17465	516152	74884
17466	516180	74854
17467	516209	74824
17468	516240	74795
17469	516276	74766
17470	516307	74737
17471	516338	74708
17472	516374	74679
17473	516400	74649
17474	516431	74620
17475	516461	74590
17476	516491	74561
17477	516524	74532
17478	516557	74503
17479	516583	74473
17480	516611	74443
17481	516633	74412
17482	516660	74382
17483	516689	74353
17484	516721	74323
17485	516753	74294
17486	516777	74264
17487	516807	74234
17488	516840	74205
17489	516866	74175
17490	516895	74146
17491	516921	74116
17492	516951	74086
17493	516976	74056
17494	517011	74027
17495	517036	73997
17496	517064	73967
17497	517092	73937
17498	517120	73908
17499	517151	73878
17500	517180	73849
17501	517209	73819
17502	517234	73789
17503	517264	73759
17504	517295	73730
17505	517326	73701
17506	517354	73671
17507	517379	73641
17508	517409	73611
17509	517434	73581
17510	517462	73551
17511	517512	73525
17512	517606	73504
17513	517670	73480
17514	517694	73449
17515	517726	73420
17516	517749	73389
17517	517774	73359
17518	517864	73338
17519	517904	73310
17520	517935	73281
17521	517972	73252
17522	518008	73224
17523	518076	73199
17524	518128	73173
17525	518169	73145
17526	518207	73117
17527	518266	73091
17528	518313	73064
17529	518344	73035
17530	518390	73008
17531	518438	72981
17532	518479	72953
17533	518526	72926
17534	518564	72897
17535	518594	72868
17536	518630	72839
17537	518659	72809
17538	518691	72780
17539	518733	72752
17540	518774	72724
17541	518870	72704
17542	518904	72675
17543	518935	72646
17544	518978	72618
17545	519018	72590
17546	519058	72562
17547	519085	72532
17548	519116	72503
17549	519146	72473
17550	519174	72443
17551	519202	72413
17552	519229	72383
17553	519256	72354
17554	519290	72324
17555	519321	72295
17556	519350	72265
17557	519381	72236
17558	519414	72207
17559	519448	72178
17560	519481	72149
17561	519513	72120
17562	519541	72090
17563	519569	72060
17564	519598	72030
17565	519625	72000
17566	519652	71970
17567	519680	71941
17568	519707	71911
17569	519738	71881
17570	519767	71852
17571	519849	71829
17572	519892	71802
17573	519926	71773
17574	519960	71744
17575	520004	71716
17576	520050	71689
17577	520090	71661
17578	520142	71634
17579	520170	71604
17580	520193	71574
17581	520219	71544
17582	520252	71515
17583	520286	71486
17584	520316	71456
17585	520346	71427
17586	520370	71396
17587	520394	71366
17588	520423	71336
17589	520449	71306
17590	520485	71277
17591	520516	71248
17592	520543	71218
17593	520573	71189
17594	520602	71159
17595	520631	71129
17596	520658	71099
17597	520686	71069
17598	520713	71040
17599	520741	71010
17600	520770	70980
17601	520799	70950
17602	520825	70920
17603	520856	70891
17604	520883	70861
17605	520915	70832
17606	520943	70802
17607	520971	70772
17608	521002	70743
17609	521028	70713
17610	521056	70683
17611	521085	70653
17612	521113	70623
17613	521149	70595
17614	521182	70565
17615	521224	70538
17616	521260	70509
17617	521297	70480
17618	521330	70451
17619	521359	70422
17620	521387	70392
17621	521414	70362
17622	521447	70333
17623	521477	70303
17624	521505	70273
17625	521534	70244
17626	521562	70214
17627	521595	70185
17628	521623	70155
17629	521651	70125
17630	521685	70096
17631	521725	70068
17632	521761	70039
17633	521796	70010
17634	521822	69980
17635	521848	69950
17636	521875	69920
17637	521906	69891
17638	521935	69861
17639	521963	69831
17640	521991	69802
17641	522019	69772
17642	522051	69742
17643	522081	69713
17644	522119	69684
17645	522147	69655
17646	522175	69625
17647	522202	69595
17648	522227	69565
17649	522257	69535
17650	522289	69506
17651	522313	69476
17652	522342	69446
17653	522369	69416
17654	522402	69387
17655	522437	69358
17656	522460	69328
17657	522487	69298
17658	522518	69268
17659	522554	69239
17660	522585	69210
17661	522613	69180
17662	522642	69151
17663	522668	69120
17664	522695	69091
17665	522714	69060
17666	522749	69031
17667	522781	69001
17668	522810	68972
17669	522842	68942
17670	522873	68913
17671	522901	68883
17672	522926	68853
17673	522956	68824
17674	522984	68794
17675	523012	68764
17676	523042	68734
17677	523073	68705
17678	523107	68676
17679	523137	68647
17680	523174	68618
17681	523200	68588
17682	523229	68558
17683	523260	68529
17684	523291	68499
17685	523320	68470
17686	523348	68440
17687	523378	68410
17688	523407	68381
17689	523447	68352
17690	523488	68324
17691	523522	68295
17692	523551	68266
17693	523582	68236
17694	523613	68207
17695	523643	68177
17696	523674	68148
17697	523721	68121
17698	523760	68092
17699	523792	68063
17700	523821	68033
17701	523851	68004
17702	523883	67974
17703	524040	67961
17704	524072	67932
17705	524106	67903
17706	524132	67873
17707	524164	67844
17708	524195	67814
17709	524226	67785
17710	524257	67755
17711	524288	67726
17712	524322	67697
17713	524349	67667
17714	524375	67637
17715	524405	67607
17716	524434	67578
17717	524461	67548
17718	524495	67519
17719	524529	67490
17720	524564	67461
17721	524593	67431
17722	524623	67402
17723	524651	67372
17724	524678	67342
17725	524708	67312
17726	524738	67283
17727	524764	67253
17728	524790	67223
17729	524816	67193
17730	524849	67163
17731	524882	67134
17732	524916	67105
17733	524947	67076
17734	524976	67046
17735	525002	67016
17736	525029	66986
17737	525055	66956
17738	525086	66927
17739	525114	66897
17740	525142	66867
17741	525173	66838
17742	525203	66808
17743	525230	66778
17744	525259	66748
17745	525289	66719
17746	525319	66689
17747	525346	66659
17748	525376	66630
17749	525410	66601
17750	525441	66571
17751	525471	66542
17752	525502	66512
17753	525541	66484
17754	525576	66455
17755	525610	66426
17756	525641	66397
17757	525676	66368
17758	525709	66339
17759	525733	66308
17760	525758	66278
17761	525783	66248
17762	525814	66218
17763	525842	66189
17764	525870	66159
17765	525900	66129
17766	525934	66100
17767	525967	66071
17768	525997	66041
17769	526032	66013
17770	526058	65983
17771	526092	65953
17772	526136	65926
17773	526169	65897
17774	526208	65868
17775	526244	65839
17776	526267	65809
17777	526308	65781
17778	526344	65752
17779	526381	65723
17780	526417	65694
17781	526450	65665
17782	526481	65636
17783	526514	65607
17784	526549	65578
17785	526576	65548
17786	526608	65518
17787	526666	65492
17788	526712	65465
17789	526735	65434
17790	526763	65405
17791	526791	65375
17792	526822	65345
17793	526850	65315
17794	526881	65286
17795	526908	65256
17796	526938	65226
17797	526964	65196
17798	526994	65167
17799	527021	65137
17800	527049	65107
17801	527078	65078
17802	527105	65048
17803	527134	65018
17804	527163	64988
17805	527192	64959
17806	527221	64929
17807	527251	64899
17808	527287	64870
17809	527323	64842
17810	527356	64812
17811	527396	64784
17812	527434	64756
17813	527469	64727
17814	527506	64698
17815	527535	64668
17816	527565	64639
17817	527592	64609
17818	527619	64579
17819	527647	64549
17820	527675	64519
17821	527708	64490
17822	527738	64460
17823	527767	64431
17824	527804	64402
17825	527831	64372
17826	527858	64342
17827	527887	64312
17828	527913	64282
17829	527943	64253
17830	527970	64223
17831	527994	64193
17832	528020	64163
17833	528053	64133
17834	528090	64105
17835	528127	64076
17836	528160	64047
17837	528193	64018
17838	528224	63988
17839	528251	63958
17840	528276	63928
17841	528302	63898
17842	528329	63868
17843	528356	63838
17844	528390	63809
17845	528415	63779
17846	528444	63749
17847	528476	63720
17848	528504	63690
17849	528535	63661
17850	528565	63631
17851	528590	63601
17852	528627	63572
17853	528721	63550
17854	528759	63522
17855	528788	63492
17856	528825	63463
17857	528864	63435
17858	528896	63406
17859	528934	63377
17860	528960	63347
17861	528991	63317
17862	529023	63288
17863	529056	63259
17864	529086	63229
17865	529114	63199
17866	529140	63169
17867	529172	63140
17868	529208	63111
17869	529240	63082
17870	529266	63052
17871	529293	63022
17872	529376	62999
17873	529412	62970
17874	529448	62941
17875	529477	62911
17876	529510	62882
17877	529543	62853
17878	529572	62823
17879	529602	62794
17880	529631	62764
17881	529658	62734
17882	529689	62704
17883	529723	62675
17884	529749	62645
17885	529776	62615
17886	529802	62585
17887	529831	62556
17888	529866	62527
17889	529895	62497
17890	529922	62467
17891	529951	62437
17892	529981	62408
17893	530010	62378
17894	530036	62348
17895	530062	62318
17896	530085	62288
17897	530112	62258
17898	530138	62228
17899	530163	62197
17900	530187	62167
17901	530209	62137
17902	530244	62108
17903	530273	62078
17904	530302	62048
17905	530333	62019
17906	530364	61989
17907	530390	61959
17908	530417	61929
17909	530447	61900
17910	530488	61872
17911	530519	61842
17912	530546	61812
17913	530585	61784
17914	530616	61754
17915	530648	61725
17916	530680	61696
17917	530712	61666
17918	530741	61636
17919	530770	61607
17920	530803	61578
17921	530835	61548
17922	530864	61519
17923	530893	61489
17924	530919	61459
17925	530947	61429
17926	530970	61399
17927	530998	61369
17928	531025	61339
17929	531053	61309
17930	531081	61279
17931	531113	61250
17932	531144	61220
17933	531169	61190
17934	531199	61161
17935	531233	61132
17936	531269	61103
17937	531298	61073
17938	531328	61044
17939	531360	61014
17940	531392	60985
17941	531425	60956
17942	531454	60926
17943	531489	60897
17944	531520	60867
17945	531548	60838
17946	531580	60808
17947	531614	60779
17948	531639	60749
17949	531663	60719
17950	531693	60689
17951	531719	60659
17952	531749	60629
17953	531775	60600
17954	531804	60570
17955	531832	60540
17956	531861	60510
17957	531887	60480
17958	531919	60451
17959	531948	60421
17960	531976	60391
17961	532002	60361
17962	532028	60331
17963	532054	60301
17964	532086	60272
17965	532114	60242
17966	532258	60226
17967	532300	60197
17968	532329	60168
17969	532362	60138
17970	532390	60109
17971	532416	60079
17972	532450	60049
17973	532479	60020
17974	532511	59990
17975	532539	59961
17976	532567	59931
17977	532598	59901
17978	532631	59872
17979	532667	59843
17980	532696	59813
17981	532724	59784
17982	532752	59754
17983	532778	59724
17984	532808	59694
17985	532837	59665
17986	532868	59635
17987	532898	59605
17988	532929	59576
17989	532959	59546
17990	532990	59517
17991	533016	59487
17992	533041	59457
17993	533071	59427
17994	533100	59397
17995	533126	59367
17996	533151	59337
17997	533181	59308
17998	533209	59278
17999	533240	59248
18000	533267	59219
18001	533295	59189
18002	533323	59159
18003	533353	59129
18004	533379	59099
18005	533408	59070
18006	533436	59040
18007	533464	59010
18008	533493	58980
18009	533518	58950
18010	533551	58921
18011	533593	58893
18012	533638	58865
18013	533682	58837
18014	533721	58808
18015	533751	58779
18016	533782	58749
18017	533811	58719
18018	533839	58690
18019	533867	58660
18020	533895	58630
18021	533923	58600
18022	533952	58570
18023	533982	58541
18024	534010	58511
18025	534037	58481
18026	534065	58451
18027	534092	58421
18028	534122	58392
18029	534149	58362
18030	534177	58332
18031	534204	58302
18032	534233	58273
18033	534261	58243
18034	534291	58213
18035	534318	58183
18036	534346	58153
18037	534371	58123
18038	534397	58093
18039	534427	58064
18040	534455	58034
18041	534484	58004
18042	534517	57975
18043	534546	57945
18044	534577	57916
18045	534609	57886
18046	534645	57857
18047	534679	57828
18048	534708	57799
18049	534736	57769
18050	534767	57739
18051	534800	57710
18052	534831	57681
18053	534858	57651
18054	534887	57621
18055	534917	57591
18056	534945	57562
18057	534973	57532
18058	535003	57502
18059	535034	57473
18060	535060	57443
18061	535094	57414
18062	535126	57384
18063	535152	57354
18064	535181	57325
18065	535219	57296
18066	535250	57266
18067	535272	57236
18068	535301	57206
18069	535326	57176
18070	535367	57148
18071	535398	57118
18072	535428	57089
18073	535460	57059
18074	535492	57030
18075	535521	57000
18076	535547	56970
18077	535577	56940
18078	535603	56910
18079	535636	56881
18080	535672	56852
18081	535704	56823
18082	535732	56793
18083	535764	56764
18084	535795	56734
18085	535831	56705
18086	535866	56676
18087	535901	56647
18088	535938	56618
18089	535969	56589
18090	535998	56559
18091	536028	56530
18092	536063	56500
18093	536095	56471
18094	536121	56441
18095	536186	56415
18096	536215	56385
18097	536265	56358
18098	536296	56329
18099	536322	56299
18100	536349	56269
18101	536378	56239
18102	536405	56209
18103	536434	56179
18104	536464	56150
18105	536491	56120
18106	536519	56090
18107	536550	56061
18108	536576	56030
18109	536603	56001
18110	536632	55971
18111	536657	55941
18112	536693	55912
18113	536733	55883
18114	536769	55854
18115	536797	55825
18116	536829	55795
18117	536859	55766
18118	536886	55736
18119	536914	55706
18120	536943	55676
18121	536972	55646
18122	537002	55617
18123	537031	55587
18124	537058	55557
18125	537087	55528
18126	537118	55498
18127	537148	55469
18128	537183	55439
18129	537211	55410
18130	537234	55379
18131	537271	55350
18132	537299	55321
18133	537331	55291
18134	537371	55263
18135	537397	55233
18136	537423	55203
18137	537450	55173
18138	537481	55143
18139	537511	55114
18140	537543	55084
18141	537576	55055
18142	537610	55026
18143	537639	54996
18144	537669	54967
18145	537698	54937
18146	537732	54908
18147	537761	54878
18148	537789	54848
18149	537825	54819
18150	537858	54790
18151	537886	54760
18152	537924	54731
18153	537957	54702
18154	537992	54673
18155	538025	54644
18156	538056	54614
18157	538085	54584
18158	538119	54555
18159	538149	54526
18160	538178	54496
18161	538207	54466
18162	538234	54436
18163	538271	54407
18164	538302	54378
18165	538334	54349
18166	538362	54319
18167	538384	54288
18168	538413	54259
18169	538443	54229
18170	538485	54201
18171	538536	54173
18172	538570	54144
18173	538597	54114
18174	538627	54085
18175	538659	54055
18176	538693	54026
18177	538726	53997
18178	538758	53967
18179	538784	53937
18180	538812	53907
18181	538836	53877
18182	538863	53847
18183	538889	53817
18184	538916	53787
18185	538949	53758
18186	538979	53729
18187	539007	53699
18188	539041	53670
18189	539073	53640
18190	539101	53610
18191	539133	53581
18192	539160	53551
18193	539188	53521
18194	539212	53491
18195	539239	53461
18196	539268	53431
18197	539294	53401
18198	539323	53372
18199	539350	53342
18200	539374	53312
18201	539407	53282
18202	539441	53253
18203	539469	53223
18204	539499	53194
18205	539528	53164
18206	539552	53134
18207	539581	53104
18208	539610	53075
18209	539639	53045
18210	539669	53015
18211	539697	52985
18212	539729	52956
18213	539764	52927
18214	539795	52897
18215	539826	52868
18216	539853	52838
18217	539887	52809
18218	539915	52779
18219	539946	52749
18220	539976	52720
18221	540003	52690
18222	540041	52661
18223	540069	52631
18224	540098	52602
18225	540136	52573
18226	540166	52543
18227	540202	52514
18228	540231	52485
18229	540264	52455
18230	540295	52426
18231	540335	52397
18232	540362	52367
18233	540390	52337
18234	540415	52307
18235	540444	52278
18236	540474	52248
18237	540504	52218
18238	540532	52189
18239	540560	52159
18240	540603	52130
18241	540640	52102
18242	540676	52073
18243	540840	52056
18244	540876	52027
18245	540909	51997
18246	540950	51969
18247	540979	51939
18248	541010	51910
18249	541039	51880
18250	541069	51850
18251	541101	51821
18252	541131	51791
18253	541161	51762
18254	541196	51733
18255	541223	51703
18256	541249	51673
18257	541283	51643
18258	541319	51614
18259	541350	51585
18260	541385	51556
18261	541422	51527
18262	541454	51497
18263	541485	51468
18264	541520	51439
18265	541550	51409
18266	541583	51380
18267	541616	51350
18268	541648	51321
18269	541680	51292
18270	541714	51262
18271	541749	51233
18272	541788	51204
18273	541822	51175
18274	541855	51146
18275	541893	51117
18276	541921	51087
18277	541954	51058
18278	541990	51029
18279	542016	50999
18280	542046	50969
18281	542072	50939
18282	542102	50910
18283	542132	50880
18284	542161	50850
18285	542189	50821
18286	542217	50791
18287	542246	50761
18288	542278	50732
18289	542308	50702
18290	542338	50672
18291	542367	50643
18292	542401	50613
18293	542426	50583
18294	542452	50553
18295	542483	50524
18296	542526	50495
18297	542559	50466
18298	542588	50436
18299	542623	50407
18300	542650	50377
18301	542679	50347
18302	542710	50318
18303	542736	50288
18304	542766	50258
18305	542796	50229
18306	542824	50199
18307	542851	50169
18308	542878	50139
18309	542905	50109
18310	542933	50079
18311	542961	50050
18312	542994	50020
