iter	RMSE
15212	0.1628312561
15213	0.1627809728
15214	0.1627419775
15215	0.1626896472
15216	0.1626269607
15217	0.1626225957
15218	0.1625693626
15219	0.1625520117
15220	0.1625319822
15221	0.1624838164
15222	0.162454901
15223	0.1624110921
15224	0.1624091204
15225	0.1623588484
15226	0.1623257338
15227	0.1622752096
15228	0.1622338388
15229	0.162193986
15230	0.1621606388
15231	0.1621098113
15232	0.1620697466
15233	0.1620336781
15234	0.1619741705
15235	0.1619347384
15236	0.1619061101
15237	0.1618598297
15238	0.1618193505
15239	0.1618053693
15240	0.1617646183
15241	0.1617202536
15242	0.1616817619
15243	0.1616405092
15244	0.1616146231
15245	0.1615634027
15246	0.1615301733
15247	0.1615186542
15248	0.1614810033
15249	0.1614406834
15250	0.1613919965
15251	0.1613501551
15252	0.1613042
15253	0.1612606228
15254	0.1611974523
15255	0.1611718531
15256	0.1611370696
15257	0.1611011621
15258	0.1610565577
15259	0.1610206497
15260	0.1609766142
15261	0.1609250069
15262	0.1608863618
15263	0.1608398977
15264	0.1607852087
15265	0.1607371892
15266	0.1606831405
15267	0.1606403618
15268	0.160625033
15269	0.1606220811
15270	0.1606059522
15271	0.1606019606
15272	0.1605587646
15273	0.1605017412
15274	0.1604641539
15275	0.1604164977
15276	0.1603756859
15277	0.1603701514
15278	0.1603201918
15279	0.1602944308
15280	0.1602431316
15281	0.1602403398
15282	0.1602200486
15283	0.1601883187
15284	0.1601428058
15285	0.160126133
15286	0.160093748
15287	0.1600373168
15288	0.1599966348
15289	0.159986766
15290	0.1599436009
15291	0.1599150632
15292	0.1599079207
15293	0.1598583691
15294	0.1598551883
15295	0.1598030469
15296	0.1597985545
15297	0.1597501678
15298	0.1597061086
15299	0.1596616786
15300	0.1595989079
15301	0.1595631318
15302	0.1595331242
15303	0.1594958622
15304	0.1594580303
15305	0.1594145342
15306	0.1593750769
15307	0.1593669268
15308	0.1593359162
15309	0.1592928744
15310	0.1592403324
15311	0.159193888
15312	0.159191536
15313	0.1591511972
15314	0.1590995061
15315	0.1590693042
15316	0.1590272458
15317	0.1589823189
15318	0.1589517856
15319	0.1589049371
15320	0.1588483252
15321	0.1588340378
15322	0.1587809712
15323	0.1587492451
15324	0.158711933
15325	0.1586851895
15326	0.1586436135
15327	0.158592046
15328	0.1585511985
15329	0.1585283823
15330	0.1585077534
15331	0.1584432942
15332	0.1583940092
15333	0.1583903621
15334	0.1583392233
15335	0.1583047966
15336	0.1582615502
15337	0.1582125238
15338	0.1581979108
15339	0.1581440715
15340	0.1581103961
15341	0.1580439769
15342	0.157998514
15343	0.1579564895
15344	0.1579153527
15345	0.1578940646
15346	0.1578427754
15347	0.1578176616
15348	0.1577858548
15349	0.1577460829
15350	0.157689456
15351	0.1576390752
15352	0.1576163918
15353	0.1575714807
15354	0.1575405932
15355	0.1574844128
15356	0.1574422069
15357	0.1573999552
15358	0.1573640731
15359	0.1573062036
15360	0.1573033258
15361	0.1572482103
15362	0.1571964053
15363	0.157161239
15364	0.1571060688
15365	0.1570590966
15366	0.1570207561
15367	0.1569741285
15368	0.156938537
15369	0.1568788479
15370	0.1568185188
15371	0.1567739142
15372	0.1567609311
15373	0.1567262114
15374	0.1566964495
15375	0.1566524838
15376	0.1566236811
15377	0.1566061922
15378	0.1565637795
15379	0.1565291879
15380	0.1565009591
15381	0.1564518389
15382	0.1563902512
15383	0.1563413603
15384	0.1563388763
15385	0.1562836731
15386	0.1562795509
15387	0.1562594221
15388	0.1562301436
15389	0.1562254982
15390	0.1561795515
15391	0.1561448222
15392	0.156099094
15393	0.1560621068
15394	0.1560176057
15395	0.1559874542
15396	0.1559459967
15397	0.1559353725
15398	0.1559320101
15399	0.1558832864
15400	0.1558542628
15401	0.1558052548
15402	0.1557845769
15403	0.1557666861
15404	0.1557063262
15405	0.1556710369
15406	0.1556359101
15407	0.1555936771
15408	0.1555376218
15409	0.1555083146
15410	0.1554832716
15411	0.1554367734
15412	0.1553866435
15413	0.15533614
15414	0.155316889
15415	0.1552778366
15416	0.1552300954
15417	0.1551780471
15418	0.1551758316
15419	0.1551502097
15420	0.1551119142
15421	0.1550862442
15422	0.1550454797
15423	0.1550417061
15424	0.1550372752
15425	0.1550074322
15426	0.1549692021
15427	0.1549655599
15428	0.1549077512
15429	0.1548736983
15430	0.1548288548
15431	0.1548079513
15432	0.1547518801
15433	0.1547441903
15434	0.1547041201
15435	0.1546627502
15436	0.1546305146
15437	0.1545876929
15438	0.1545513165
15439	0.1545338788
15440	0.1545252548
15441	0.1545216885
15442	0.1545006707
15443	0.1544642655
15444	0.1544271309
15445	0.1543818881
15446	0.1543786147
15447	0.1543388956
15448	0.1543021422
15449	0.1542838431
15450	0.154270763
15451	0.1542307747
15452	0.1541760051
15453	0.1541304017
15454	0.1540786028
15455	0.1540669024
15456	0.1540104441
15457	0.1539542124
15458	0.1539007962
15459	0.1538892206
15460	0.1538375115
15461	0.1537777004
15462	0.1537385555
15463	0.1536816141
15464	0.1536337213
15465	0.1536075952
15466	0.1535619196
15467	0.1535356434
15468	0.1534825982
15469	0.1534377283
15470	0.1533915569
15471	0.1533535551
15472	0.1533414895
15473	0.1533038405
15474	0.1532645167
15475	0.1532331476
15476	0.1532267249
15477	0.1531716892
15478	0.1531298629
15479	0.1530857867
15480	0.15305417
15481	0.1530066657
15482	0.152974836
15483	0.1529286201
15484	0.1529261815
15485	0.1529071511
15486	0.1528770656
15487	0.1528392954
15488	0.1528139202
15489	0.1527770921
15490	0.1527278934
15491	0.1526820581
15492	0.1526794988
15493	0.1526446999
15494	0.1525787711
15495	0.1525729275
15496	0.1525603841
15497	0.1525065811
15498	0.1525050136
15499	0.1524684768
15500	0.1524332782
15501	0.1524000987
15502	0.152363574
15503	0.152323324
15504	0.1522951833
15505	0.1522721089
15506	0.1522182383
15507	0.152183302
15508	0.1521448659
15509	0.1521240121
15510	0.152074942
15511	0.1520622332
15512	0.1520085142
15513	0.1519936638
15514	0.1519477508
15515	0.1519263394
15516	0.1519014565
15517	0.1518606071
15518	0.1518219781
15519	0.1517693937
15520	0.1517314606
15521	0.1516908047
15522	0.1516341212
15523	0.1515913828
15524	0.1515463059
15525	0.151503754
15526	0.1514478732
15527	0.1514224322
15528	0.15137706
15529	0.1513436832
15530	0.1513031362
15531	0.1512649938
15532	0.1512292006
15533	0.1512022159
15534	0.1511966228
15535	0.1511641281
15536	0.1511220735
15537	0.1510872608
15538	0.1510360725
15539	0.1509835246
15540	0.1509611247
15541	0.1509278926
15542	0.1508933052
15543	0.1508437431
15544	0.15079004
15545	0.1507555352
15546	0.1507001856
15547	0.1506640467
15548	0.1506469932
15549	0.1506070138
15550	0.1505688146
15551	0.1505291332
15552	0.1505023682
15553	0.15047027
15554	0.15044046
15555	0.1503968428
15556	0.1503611287
15557	0.1503254998
15558	0.1502947883
15559	0.1502525129
15560	0.1502209995
15561	0.1501893814
15562	0.1501544728
15563	0.1501454936
15564	0.1501081611
15565	0.1500595178
15566	0.1500243345
15567	0.1500037139
15568	0.1499587153
15569	0.14990017
15570	0.1498657486
15571	0.1498290079
15572	0.1497867958
15573	0.1497434746
15574	0.1497226667
15575	0.149702352
15576	0.1496503394
15577	0.1495980061
15578	0.1495951028
15579	0.1495549654
15580	0.1495477902
15581	0.1495241034
15582	0.1494980338
15583	0.1494948872
15584	0.1494484179
15585	0.1494178999
15586	0.1493763789
15587	0.1493355222
15588	0.1492941108
15589	0.1492476517
15590	0.1491999409
15591	0.1491700564
15592	0.1491237753
15593	0.1490899359
15594	0.1490882201
15595	0.1490493338
15596	0.149020274
15597	0.148980599
15598	0.1489473615
15599	0.1489167109
15600	0.1488662084
15601	0.1488230834
15602	0.1487903779
15603	0.1487569916
15604	0.1487174008
15605	0.1486714006
15606	0.1486692484
15607	0.1486664279
15608	0.1486179409
15609	0.1486094394
15610	0.1485579765
15611	0.1485230402
15612	0.148500689
15613	0.1484820031
15614	0.1484583959
15615	0.1484482115
15616	0.1484384151
15617	0.1483960845
15618	0.1483612131
15619	0.1483155271
15620	0.1482689251
15621	0.1482371333
15622	0.1482179564
15623	0.1481817223
15624	0.1481329037
15625	0.1480906092
15626	0.1480481027
15627	0.1480241376
15628	0.147967836
15629	0.1479330351
15630	0.1479001662
15631	0.1478718718
15632	0.1478672936
15633	0.1478645302
15634	0.1478176569
15635	0.1477800669
15636	0.147752971
15637	0.1477180768
15638	0.1477155569
15639	0.1476818195
15640	0.147626137
15641	0.1475990404
15642	0.1475729124
15643	0.1475278874
15644	0.1474875537
15645	0.1474525819
15646	0.1473875999
15647	0.1473439839
15648	0.1473015323
15649	0.1473001498
15650	0.1472585482
15651	0.1472237033
15652	0.1471909584
15653	0.1471522174
15654	0.1470995328
15655	0.1470619443
15656	0.1470571291
15657	0.1470384061
15658	0.1469965698
15659	0.1469678054
15660	0.1469369589
15661	0.146891161
15662	0.1468575954
15663	0.1468154612
15664	0.1468003026
15665	0.14679691
15666	0.14676179
15667	0.1467312626
15668	0.1467059931
15669	0.1466713334
15670	0.1466683739
15671	0.1466449984
15672	0.146611664
15673	0.1465615949
15674	0.1465120185
15675	0.146474158
15676	0.1464430344
15677	0.1463969953
15678	0.1463595789
15679	0.146316568
15680	0.1462776808
15681	0.1462442463
15682	0.1462074384
15683	0.1461666096
15684	0.1461168581
15685	0.1460894826
15686	0.1460477021
15687	0.1460133473
15688	0.1459826332
15689	0.1459549618
15690	0.145925322
15691	0.1459215145
15692	0.1458758256
15693	0.1458720906
15694	0.1458168884
15695	0.1457796568
15696	0.1457758575
15697	0.1457328108
15698	0.1456951796
15699	0.1456541528
15700	0.1456035051
15701	0.1455849589
15702	0.1455458073
15703	0.1455088862
15704	0.1454714291
15705	0.145442105
15706	0.145383458
15707	0.1453220081
15708	0.1452751144
15709	0.1452169218
15710	0.1451887309
15711	0.1451812542
15712	0.1451770082
15713	0.1451471346
15714	0.1451142513
15715	0.1450822944
15716	0.1450486687
15717	0.145006605
15718	0.1449821349
15719	0.1449672779
15720	0.1449275064
15721	0.1448801672
15722	0.1448170542
15723	0.1447830182
15724	0.1447791435
15725	0.1447553749
15726	0.1447133882
15727	0.1446753945
15728	0.1446588277
15729	0.1446155385
15730	0.1445750534
15731	0.1445275158
15732	0.1444796439
15733	0.1444765351
15734	0.1444528991
15735	0.1443972627
15736	0.1443673513
15737	0.1443399437
15738	0.1442936653
15739	0.1442573914
15740	0.144209506
15741	0.1441768288
15742	0.1441208531
15743	0.144080848
15744	0.1440374547
15745	0.1440052537
15746	0.1439666526
15747	0.1439289919
15748	0.1438881577
15749	0.1438537838
15750	0.1438174426
15751	0.1437898859
15752	0.1437415392
15753	0.1437044831
15754	0.1437025246
15755	0.1436869426
15756	0.1436454673
15757	0.1435966855
15758	0.1435471137
15759	0.1434944004
15760	0.1434930041
15761	0.143451015
15762	0.1434003286
15763	0.1433532269
15764	0.1433488366
15765	0.1432995127
15766	0.1432595588
15767	0.1432112139
15768	0.1431750471
15769	0.1431260752
15770	0.1431217031
15771	0.143104206
15772	0.1430607729
15773	0.143007904
15774	0.142984268
15775	0.1429457666
15776	0.1429206543
15777	0.1429187623
15778	0.142884784
15779	0.1428337833
15780	0.1427976648
15781	0.1427579831
15782	0.1427240885
15783	0.1426851878
15784	0.1426424184
15785	0.1425934047
15786	0.1425477175
15787	0.1425113646
15788	0.1424808737
15789	0.1424602102
15790	0.1424204669
15791	0.1423766896
15792	0.1423427432
15793	0.1423001824
15794	0.1422639696
15795	0.1422300832
15796	0.142193816
15797	0.1421458031
15798	0.1420985893
15799	0.1420449012
15800	0.1420031864
15801	0.1419640762
15802	0.1419256717
15803	0.1418839692
15804	0.1418416216
15805	0.1418021124
15806	0.1417669498
15807	0.1417241787
15808	0.1416954222
15809	0.1416598137
15810	0.1416152196
15811	0.1415713735
15812	0.1415516973
15813	0.1415158355
15814	0.1414866708
15815	0.141464277
15816	0.1414283486
15817	0.141391639
15818	0.1413727559
15819	0.1413698754
15820	0.1413219304
15821	0.1412921408
15822	0.1412555448
15823	0.1412066322
15824	0.1411730499
15825	0.1411372246
15826	0.1411013215
15827	0.1410657628
15828	0.1410237731
15829	0.1410098407
15830	0.1409756098
15831	0.1409297715
15832	0.1409020944
15833	0.1408568958
15834	0.140812833
15835	0.1408007206
15836	0.1407560012
15837	0.1407129821
15838	0.1407097669
15839	0.1407061902
15840	0.1406672861
15841	0.1406068957
15842	0.140581301
15843	0.140533628
15844	0.1404947477
15845	0.140461665
15846	0.1404153447
15847	0.140379935
15848	0.1403520517
15849	0.1403235558
15850	0.1402976343
15851	0.1402607812
15852	0.1402214355
15853	0.1402181993
15854	0.140174013
15855	0.1401335783
15856	0.1400961522
15857	0.1400490636
15858	0.1400102535
15859	0.1399552285
15860	0.1399412268
15861	0.1399219297
15862	0.1398951844
15863	0.139858067
15864	0.1398275121
15865	0.1398244986
15866	0.1398205584
15867	0.1397838682
15868	0.1397498552
15869	0.1397171245
15870	0.1396766678
15871	0.1396521324
15872	0.1396118396
15873	0.1395727134
15874	0.1395390041
15875	0.1394865495
15876	0.1394518402
15877	0.1394499401
15878	0.1394051289
15879	0.1393543781
15880	0.1393039564
15881	0.1392609889
15882	0.1392249647
15883	0.1391927731
15884	0.1391477773
15885	0.1391435347
15886	0.1391015421
15887	0.1390742322
15888	0.1390395942
15889	0.1389866194
15890	0.1389491693
15891	0.1389394845
15892	0.1389201926
15893	0.1388751947
15894	0.1388377169
15895	0.1388142327
15896	0.1387734133
15897	0.1387456313
15898	0.1387430184
15899	0.1387108572
15900	0.1387080242
15901	0.1386837067
15902	0.1386478998
15903	0.1386291096
15904	0.1385997233
15905	0.1385684564
15906	0.1385387189
15907	0.1384984321
15908	0.1384733422
15909	0.1384383538
15910	0.1383906888
15911	0.1383589171
15912	0.1383412403
15913	0.138299
15914	0.1382871764
15915	0.1382750326
15916	0.1382309392
15917	0.1381935201
15918	0.1381753345
15919	0.1381443673
15920	0.1381050764
15921	0.1380569602
15922	0.1380218193
15923	0.1379864783
15924	0.1379544525
15925	0.1379148728
15926	0.1378787105
15927	0.1378487657
15928	0.137806174
15929	0.1377726223
15930	0.1377672773
15931	0.1377429774
15932	0.1377203646
15933	0.1376943041
15934	0.137658799
15935	0.1376251761
15936	0.1376150134
15937	0.1375754372
15938	0.1375380242
15939	0.1375027857
15940	0.1374610384
15941	0.1374270008
15942	0.1373821279
15943	0.1373366734
15944	0.1373258442
15945	0.1372967615
15946	0.1372940838
15947	0.1372606083
15948	0.1372344421
15949	0.1371966079
15950	0.1371473401
15951	0.1370986272
15952	0.1370715037
15953	0.1370639575
15954	0.137032723
15955	0.1369970461
15956	0.1369588179
15957	0.1369029387
15958	0.1368985265
15959	0.1368634216
15960	0.1368194987
15961	0.1367828453
15962	0.1367414166
15963	0.1367033722
15964	0.1367010471
15965	0.1366681138
15966	0.1366274528
15967	0.1366244628
15968	0.136591896
15969	0.136544903
15970	0.1365240276
15971	0.1364815839
15972	0.1364333956
15973	0.1364140266
15974	0.1363858999
15975	0.1363572299
15976	0.1363288843
15977	0.1362861493
15978	0.1362475703
15979	0.136193688
15980	0.1361621205
15981	0.1361318387
15982	0.1361219258
15983	0.1360735604
15984	0.1360288569
15985	0.1359908479
15986	0.1359541114
15987	0.1359217385
15988	0.1359188144
15989	0.1358835906
15990	0.1358804449
15991	0.1358494953
15992	0.1358190554
15993	0.1357976882
15994	0.1357656252
15995	0.13575995
15996	0.1357503424
15997	0.1357124598
15998	0.1356879762
15999	0.1356540333
16000	0.1356060802
16001	0.1355683712
16002	0.1355253166
16003	0.1355237742
16004	0.1355056483
16005	0.1354648617
16006	0.1354288929
16007	0.135386453
16008	0.1353530168
16009	0.1353178451
16010	0.1352902989
16011	0.1352520636
16012	0.1352484272
16013	0.1352103339
16014	0.1351789809
16015	0.1351422175
16016	0.135108488
16017	0.1350980972
16018	0.135063785
16019	0.1350307254
16020	0.134995268
16021	0.1349929047
16022	0.1349616928
16023	0.134926443
16024	0.134886034
16025	0.1348440527
16026	0.1348060019
16027	0.1347594392
16028	0.1347215195
16029	0.1346908371
16030	0.1346496628
16031	0.1346082976
16032	0.1345682084
16033	0.1345305508
16034	0.134491589
16035	0.1344636864
16036	0.1344619781
16037	0.1344349333
16038	0.1344063804
16039	0.1343706873
16040	0.1343369968
16041	0.1342914951
16042	0.1342538577
16043	0.1342324253
16044	0.1341946513
16045	0.1341722387
16046	0.1341476489
16047	0.1341192045
16048	0.1340794419
16049	0.1340425372
16050	0.1340392324
16051	0.1339991304
16052	0.1339678448
16053	0.1339177076
16054	0.1338884449
16055	0.1338588431
16056	0.1338238098
16057	0.133785908
16058	0.1337550254
16059	0.1337233057
16060	0.1336769384
16061	0.1336380806
16062	0.1336152379
16063	0.1335846858
16064	0.133558068
16065	0.1335253331
16066	0.1334905714
16067	0.1334557318
16068	0.1334167523
16069	0.1333776724
16070	0.1333330866
16071	0.1333081308
16072	0.1332755312
16073	0.1332411271
16074	0.1332245676
16075	0.1331894848
16076	0.1331619697
16077	0.1331411248
16078	0.1331154282
16079	0.1330834449
16080	0.133045444
16081	0.13304281
16082	0.1330387134
16083	0.1330135683
16084	0.1329639262
16085	0.1329226584
16086	0.1328892363
16087	0.132840253
16088	0.1328014737
16089	0.1327520927
16090	0.1327123299
16091	0.1326718529
16092	0.1326518847
16093	0.1326127048
16094	0.1326087214
16095	0.132592086
16096	0.1325481926
16097	0.1325196397
16098	0.1324695911
16099	0.1324403268
16100	0.1324074135
16101	0.1323886702
16102	0.1323485791
16103	0.1323023576
16104	0.1322502155
16105	0.1322127951
16106	0.1321832676
16107	0.1321429125
16108	0.1321049259
16109	0.1320697816
16110	0.1320667418
16111	0.1320255267
16112	0.1319886171
16113	0.131945249
16114	0.1319197899
16115	0.1318787684
16116	0.1318458327
16117	0.1318032851
16118	0.1317731963
16119	0.131735524
16120	0.1317121064
16121	0.131683426
16122	0.1316517185
16123	0.1316031841
16124	0.1315823066
16125	0.1315333241
16126	0.1315045285
16127	0.1314629593
16128	0.1314157308
16129	0.1313901336
16130	0.1313879252
16131	0.1313424547
16132	0.1313051534
16133	0.1312729898
16134	0.1312338943
16135	0.1311986706
16136	0.1311537911
16137	0.1311082657
16138	0.1311056365
16139	0.1310667382
16140	0.1310331351
16141	0.1309824386
16142	0.1309441875
16143	0.1309124236
16144	0.1308904526
16145	0.1308585971
16146	0.1308355175
16147	0.1308033084
16148	0.130783002
16149	0.1307614549
16150	0.1307235128
16151	0.1306757652
16152	0.1306477081
16153	0.1306303855
16154	0.1306188868
16155	0.1305821647
16156	0.1305422452
16157	0.1305048195
16158	0.1304680308
16159	0.1304567657
16160	0.1304540586
16161	0.1304145373
16162	0.1303809018
16163	0.1303435883
16164	0.1303197969
16165	0.1302734871
16166	0.1302400405
16167	0.1302375464
16168	0.1302040693
16169	0.1301809236
16170	0.1301456801
16171	0.1301331505
16172	0.1300800982
16173	0.1300450894
16174	0.1300111194
16175	0.1299799622
16176	0.129939941
16177	0.1299027947
16178	0.1298619286
16179	0.1298319811
16180	0.129797794
16181	0.1297524478
16182	0.1297079469
16183	0.1296587296
16184	0.1296240162
16185	0.129617488
16186	0.1295800915
16187	0.1295497232
16188	0.1295093693
16189	0.1294735834
16190	0.1294402099
16191	0.1294099647
16192	0.1293716239
16193	0.1293687188
16194	0.1293197051
16195	0.1292904152
16196	0.129287151
16197	0.1292599527
16198	0.129228254
16199	0.1292257172
16200	0.1291934403
16201	0.1291575737
16202	0.1291230633
16203	0.1290887516
16204	0.1290546367
16205	0.1290170977
16206	0.1289847167
16207	0.1289511751
16208	0.1289145699
16209	0.1288779851
16210	0.1288378465
16211	0.1288071811
16212	0.1287752763
16213	0.1287371237
16214	0.1287175181
16215	0.1286868456
16216	0.1286526071
16217	0.1286135108
16218	0.1285730384
16219	0.1285421152
16220	0.1285135377
16221	0.1284871847
16222	0.128451437
16223	0.1284250935
16224	0.1284224377
16225	0.12841658
16226	0.1283863975
16227	0.1283494345
16228	0.1283116943
16229	0.1282844191
16230	0.1282455553
16231	0.1282059698
16232	0.1281837258
16233	0.1281557315
16234	0.1281232577
16235	0.1280744523
16236	0.1280446507
16237	0.1280111355
16238	0.1279757522
16239	0.1279430281
16240	0.1279142286
16241	0.1278933797
16242	0.1278580194
16243	0.1278153288
16244	0.1277747857
16245	0.1277451381
16246	0.1277029274
16247	0.1276815004
16248	0.1276499196
16249	0.12764277
16250	0.1276100513
16251	0.1275890765
16252	0.1275645677
16253	0.1275279993
16254	0.1275122423
16255	0.1274801061
16256	0.1274477619
16257	0.1274133863
16258	0.1273806077
16259	0.1273553839
16260	0.1273352192
16261	0.1273005421
16262	0.1272638698
16263	0.1272399892
16264	0.1271975724
16265	0.127174536
16266	0.127139136
16267	0.1271140707
16268	0.1270747198
16269	0.127045258
16270	0.127017546
16271	0.1269888479
16272	0.1269557752
16273	0.1269475476
16274	0.1269229076
16275	0.1268914801
16276	0.1268673974
16277	0.1268511115
16278	0.1268328075
16279	0.1268134353
16280	0.1267911947
16281	0.1267495694
16282	0.1267161746
16283	0.1267136978
16284	0.1266827657
16285	0.1266483157
16286	0.1266137869
16287	0.1266089509
16288	0.1265829707
16289	0.1265474329
16290	0.1265184371
16291	0.1264954842
16292	0.1264766301
16293	0.126441176
16294	0.1264163793
16295	0.1263793177
16296	0.1263553815
16297	0.1263208015
16298	0.1262768871
16299	0.1262407689
16300	0.1262081122
16301	0.1261847453
16302	0.1261695141
16303	0.1261466705
16304	0.1260992986
16305	0.1260582084
16306	0.1260559501
16307	0.1260368944
16308	0.1260030363
16309	0.1259680666
16310	0.1259440859
16311	0.1259013601
16312	0.1258982196
16313	0.1258653698
16314	0.125840634
16315	0.125835803
16316	0.1257997131
16317	0.1257520761
16318	0.1257095944
16319	0.1256788119
16320	0.1256403771
16321	0.1256073808
16322	0.125562015
16323	0.1255207237
16324	0.1254844307
16325	0.1254715152
16326	0.1254447529
16327	0.1254170127
16328	0.125389659
16329	0.1253508768
16330	0.1253076634
16331	0.12527625
16332	0.1252447812
16333	0.125242133
16334	0.1252392821
16335	0.1252055159
16336	0.1251675169
16337	0.1251456586
16338	0.1251125325
16339	0.1250731784
16340	0.1250304985
16341	0.1249935703
16342	0.1249681574
16343	0.1249295015
16344	0.1249086317
16345	0.1248666126
16346	0.1248346891
16347	0.1248015749
16348	0.124759272
16349	0.1247335324
16350	0.1247004112
16351	0.1246656381
16352	0.1246633496
16353	0.1246607058
16354	0.1246330443
16355	0.1245783716
16356	0.1245693928
16357	0.1245224228
16358	0.1244923273
16359	0.1244600387
16360	0.1244564445
16361	0.1244165575
16362	0.1243800004
16363	0.1243469447
16364	0.1243093423
16365	0.1242776726
16366	0.1242355841
16367	0.1242141271
16368	0.124172199
16369	0.1241348992
16370	0.1241020463
16371	0.1240653331
16372	0.1240240762
16373	0.1239940161
16374	0.1239643704
16375	0.1239149982
16376	0.123886698
16377	0.1238838307
16378	0.1238467054
16379	0.1238078042
16380	0.1237807147
16381	0.1237517054
16382	0.1237198532
16383	0.1236969137
16384	0.1236939319
16385	0.1236671241
16386	0.1236438086
16387	0.1236197304
16388	0.1235958276
16389	0.1235557986
16390	0.1235212473
16391	0.1234951683
16392	0.1234510757
16393	0.1234264857
16394	0.1234230404
16395	0.1233950754
16396	0.1233628594
16397	0.1233285286
16398	0.1232945612
16399	0.1232589583
16400	0.1232308789
16401	0.1231961095
16402	0.1231624906
16403	0.1231186886
16404	0.1230785915
16405	0.1230501226
16406	0.1230137478
16407	0.1229768672
16408	0.1229509384
16409	0.1229233936
16410	0.1228882275
16411	0.1228558611
16412	0.122812891
16413	0.1227822461
16414	0.122746667
16415	0.122730668
16416	0.1227099001
16417	0.1226802219
16418	0.122677514
16419	0.1226499715
16420	0.1226191178
16421	0.1225970927
16422	0.1225572252
16423	0.12252099
16424	0.1225026873
16425	0.1224786472
16426	0.1224614532
16427	0.1224313065
16428	0.1223963896
16429	0.1223727956
16430	0.1223363813
16431	0.1223104108
16432	0.1223078278
16433	0.122303968
16434	0.1222739853
16435	0.1222453039
16436	0.122231297
16437	0.1221963019
16438	0.1221933793
16439	0.1221541691
16440	0.1221172356
16441	0.1220970167
16442	0.122062261
16443	0.1220398517
16444	0.121987997
16445	0.1219446816
16446	0.1219150323
16447	0.1219124753
16448	0.1218873772
16449	0.121843754
16450	0.1218092761
16451	0.1217828804
16452	0.1217563027
16453	0.1217165682
16454	0.1216831038
16455	0.1216531987
16456	0.1216215952
16457	0.12158508
16458	0.1215750591
16459	0.1215404432
16460	0.1215059349
16461	0.1214716226
16462	0.1214498137
16463	0.1214230097
16464	0.1213929283
16465	0.1213896069
16466	0.1213512585
16467	0.1213180082
16468	0.1212805744
16469	0.121256185
16470	0.1212163045
16471	0.1211863325
16472	0.121183822
16473	0.121155914
16474	0.1211190176
16475	0.1211057221
16476	0.1210670401
16477	0.1210393228
16478	0.1210056307
16479	0.1209724765
16480	0.1209440099
16481	0.1209078186
16482	0.1208804278
16483	0.1208468424
16484	0.1208095354
16485	0.1207771177
16486	0.1207677477
16487	0.1207250207
16488	0.1207192749
16489	0.1206827126
16490	0.1206533274
16491	0.1206130552
16492	0.1205833187
16493	0.1205460301
16494	0.1205323647
16495	0.1204898372
16496	0.1204489838
16497	0.120423326
16498	0.1203894245
16499	0.1203551457
16500	0.1203152157
16501	0.1202893876
16502	0.120258133
16503	0.1202287346
16504	0.1202039785
16505	0.1201738234
16506	0.1201445441
16507	0.1201038456
16508	0.1200660567
16509	0.1200576851
16510	0.1200347057
16511	0.119998183
16512	0.1199701328
16513	0.11993852
16514	0.1199051116
16515	0.1198953917
16516	0.1198860345
16517	0.1198518724
16518	0.1198121213
16519	0.1198099851
16520	0.119775014
16521	0.1197718542
16522	0.1197261962
16523	0.1196989059
16524	0.1196676941
16525	0.1196425537
16526	0.1196103009
16527	0.1195848362
16528	0.1195568232
16529	0.1195179562
16530	0.1194692192
16531	0.1194334463
16532	0.1194005627
16533	0.1193761909
16534	0.1193310726
16535	0.1192953761
16536	0.1192624182
16537	0.1192331962
16538	0.1192138403
16539	0.1191821827
16540	0.1191574692
16541	0.1191459054
16542	0.1191082401
16543	0.1190659746
16544	0.1190334067
16545	0.1189992712
16546	0.1189603389
16547	0.1189225024
16548	0.118890572
16549	0.1188558336
16550	0.1188159163
16551	0.1187747816
16552	0.1187426914
16553	0.1187171068
16554	0.1186757572
16555	0.1186429151
16556	0.1186169019
16557	0.1185956705
16558	0.1185532353
16559	0.1185113445
16560	0.1184740586
16561	0.1184384332
16562	0.118400491
16563	0.1183718781
16564	0.1183314528
16565	0.1183035243
16566	0.1182651355
16567	0.1182437796
16568	0.1182075425
16569	0.1181756348
16570	0.118146659
16571	0.1181129862
16572	0.1180813393
16573	0.1180480972
16574	0.118028405
16575	0.1180271247
16576	0.1179869639
16577	0.1179496133
16578	0.1179218355
16579	0.1178898321
16580	0.1178649196
16581	0.1178262138
16582	0.1177984822
16583	0.1177690272
16584	0.1177379798
16585	0.1177078353
16586	0.117696797
16587	0.1176561638
16588	0.1176400491
16589	0.1176197862
16590	0.117583744
16591	0.1175529966
16592	0.1175201524
16593	0.1174923322
16594	0.1174665071
16595	0.1174353434
16596	0.1174131714
16597	0.1173912811
16598	0.1173569932
16599	0.1173266605
16600	0.1172943626
16601	0.1172884621
16602	0.1172596168
16603	0.1172243116
16604	0.1171896757
16605	0.1171577023
16606	0.117116592
16607	0.1170848597
16608	0.1170604071
16609	0.1170259782
16610	0.1170084313
16611	0.1169704254
16612	0.1169325574
16613	0.1168999723
16614	0.1168577937
16615	0.1168248771
16616	0.116792142
16617	0.1167467733
16618	0.1167236064
16619	0.1166905204
16620	0.1166828405
16621	0.1166477377
16622	0.1166253432
16623	0.1165875022
16624	0.1165584403
